"","V1","V2","V3","V4","V5"
"1",0.0329454009809256,0.0198824468502045,0.0113491269394398,0.0926294508453846,0.0624169649811745
"2",0.072862793315506,0.102062925058556,0.0952592291128874,0.00887671629281044,0.0169174027577877
"3",0.0363401407144388,0.0564184641396046,0.0256717221338987,0.0340366997320175,0.059723865908432
"4",0.0288750171082497,0.0340994485415459,0.0427722594326019,0.00482163795909883,0.0206214834653378
"5",0.0226586611577988,0.00889208651280399,0.0127768331726551,0.0456229019100905,0.0266100716421127
"6",0.0193275867551804,0.0389576143501917,0.0264607136140823,0.0392417619428873,0.0215510651442051
"7",0.0101735047192675,0.0229690861262866,0.0297088463447707,0.0284969441484929,0.0125826248538494
"8",0.00437820383303165,0.00400623721718786,0.0310064780880928,0.0146735035133124,0.0162104510937214
"9",0.0170148173721949,0.00253886962281331,0.00233000915212635,0.0142100452847481,0.0379440787267844
"10",0.0461708118067384,0.0126431239444733,0.013105587177062,0.0137062003078461,0.0182010384694576
"11",0.0159472894934524,0.0153577978749319,0.0114792456677242,0.0085799781162522,0.00787381012539431
"12",0.00925846780910493,0.0131342958217263,0.021807708234787,0.0100847560287316,0.0184281581232548
"13",0.010609580630462,0.0102584734767914,0.00303309250523491,0.00887846659907562,0.0203012625531637
"14",0.0192277067405071,0.0273887342461586,0.0192667288895062,0.00917167644122497,0.0244077241910168
"15",0.013434024553895,0.041017612116615,0.00802278412818905,0.0222759805252472,0.00942858454714614
"16",0.00400636480774877,0.0179693522437021,0.0209686771107837,0.0155070639718562,0.0221327980400443
"17",0.00262989020925966,0.0157338119882584,0.0245934165754262,0.0296343616036723,0.0275793286945399
"18",0.00500610970342426,0.018678437282443,0.00540819436629352,0.0118285602976799,0.0111103403979089
"19",0.0106739548683418,0.0147927253617086,0.00972393509699294,0.0119543467288645,0.0118840727668612
"20",0.0299442762282014,0.0213148894223213,0.00400104654247762,0.0204093578953743,0.0184322486040294
