"","V1","V2","V3","V4","V5"
"1",0.372999999999998,0.335999999999999,0.302,0.381999999999998,0.391999999999996
"2",0.533999999999992,0.478999999999999,0.458999999999989,0.682000000000002,0.302000000000007
"3",0.640000000000015,0.62700000000001,0.623999999999995,0.623999999999995,0.432999999999993
"4",1.012,1.03300000000002,1.08699999999999,1.03700000000001,0.475999999999999
"5",0.685999999999979,0.75200000000001,0.762,0.782000000000039,0.439000000000021
"6",0.732000000000028,0.791999999999973,0.716000000000008,0.800000000000011,0.461000000000013
"7",1.07400000000001,1.07999999999998,1.03999999999996,1.15499999999997,0.509000000000015
"8",1.12,1.048,1.07300000000009,1.08800000000008,0.897000000000048
"9",1.12199999999996,0.853999999999928,1.1350000000001,1.00999999999999,0.572999999999979
"10",1.03999999999996,1.16399999999999,1.16700000000003,1.18099999999993,0.576000000000022
"11",1.04899999999998,1.06500000000005,1.16399999999999,1.27800000000002,0.676000000000045
"12",1.17099999999994,1.21199999999999,1.25799999999992,1.27299999999991,0.714000000000055
"13",1.303,1.25999999999999,1.27599999999995,1.24899999999991,0.730999999999995
"14",1.29200000000003,1.29499999999996,1.23099999999999,1.32500000000005,0.759999999999991
"15",1.17600000000016,1.20399999999995,1.33699999999999,1.22299999999996,0.695999999999913
"16",1.29299999999989,1.20000000000005,1.08700000000022,1.20499999999993,0.695999999999913
"17",1.16099999999983,1.16399999999999,1.09500000000003,1.14099999999985,0.715999999999894
"18",1.06500000000005,1.30899999999997,1.31999999999994,1.30400000000009,0.744000000000142
"19",1.36400000000003,1.48399999999992,1.47500000000014,1.41799999999989,0.770999999999958
"20",1.32999999999993,1.38400000000001,1.39699999999993,1.35799999999995,0.789999999999964
