"","V1","V2","V3","V4","V5"
"1",0.0145605660831928,0.0899314449409246,0.0567658313184738,0.0656077136439324,0.0447722966789484
"2",0.0588166632368565,0.0921114052052498,0.0466004758125782,0.0477389916128159,0.0217771431145191
"3",0.0437024846391678,0.0291142161656538,0.0520847724255085,0.0228473280305386,0.0573583022155285
"4",0.0346461330938458,0.0396561522818089,0.0240867463179111,0.0214265843319416,0.0357351597410202
"5",0.0142136856809616,0.0400304859348059,0.0319601052700996,0.00128665487208369,0.029844987316227
"6",0.0216691406571388,0.0257339207346439,0.00658277306640148,0.00341004973835948,0.0042653905050198
"7",0.0140345632374287,0.0206926594393457,0.0168537012375355,0.0296888413630894,0.0209549123516423
"8",0.0111040847141713,0.0123532882997513,0.00938637267418211,0.0317174817102432,0.00341255035653113
"9",0.0268498233688779,0.0289352050519414,0.0118311477136744,0.0176516489066442,0.0504737447892401
"10",0.0235710964448929,0.0148388244970799,0.0192021110886812,0.0257947950526237,0.0164642145887375
"11",0.0170912600943956,0.0264067220676205,0.020940571876049,0.020516875308505,0.0114184098524332
"12",0.0289467259004831,0.0112353594749173,0.0220141791855166,0.0276222669435819,0.0271267929062268
"13",0.00831599877507688,0.0104012959783517,0.032488323656029,0.00410768154069462,0.037295382127384
"14",0.0228545482047847,0.0179887925068446,0.00145386655664616,0.0164310999896527,0.0254399275355101
"15",0.0172088945521355,0.0264523643279791,0.0116372536858082,0.0176505479774316,0.00419876398162839
"16",0.00230855263202785,0.018567174113363,0.00595836414573196,0.00975977382431181,0.00702580810666829
"17",0.0177463986249839,0.00251101533461037,0.0063339850663143,0.0138293947087765,0.0207605502895355
"18",0.00588004642693205,0.0219646020975378,0.0439132003204107,0.0032951101010084,0.0143746592564821
"19",0.0127012130568579,0.0169536925316836,0.0124580009069141,0.0045427705195477,0.00749206662291727
"20",0.00693891628332136,0.0280130369582832,0.00862372911027674,0.019243005523634,0.00498955738416311
