"","V1","V2","V3","V4","V5"
"1",0.142468160802269,0.242279705720139,0.143614726995468,0.158433900318909,0.0298725005404472
"2",0.0860148717806816,0.134774659593296,0.0866952277547836,0.0971205540316582,0.147081080459714
"3",0.124831285154025,0.0908258467850367,0.0284432965642294,0.0321872217119217,0.168682400229311
"4",0.0698775550739288,0.0616127288989067,0.0152506977284193,0.0731766290537834,0.0367356989506722
"5",0.0206508733720779,0.126310739464951,0.0872592203468323,0.0489508602282524,0.0981863252214432
"6",0.0573361096641064,0.0247808831312179,0.0632653536874135,0.0315734856180827,0.0267085850232442
"7",0.0430412780844552,0.0576221464940071,0.0684310363866261,0.0122697354022707,0.0472818013723646
"8",0.0140211179178476,0.0423847645260334,0.0765210093671799,0.0573029969507217,0.049941815380609
"9",0.00967291225662234,0.0354129232763503,0.0479592616351445,0.104221947936779,0.0649367133428573
"10",0.0424100233981132,0.0131941654195785,0.0355576637516022,0.0201058896407127,0.0388819619504929
"11",0.049807038953417,0.0461825620689045,0.0699993506145304,0.0620186052683397,0.00947705631382681
"12",0.0265457440386613,0.0635743433594544,0.0234552254907608,0.04649234102211,0.01654305101734
"13",0.0311841731472162,0.0303049959560761,0.0309906931428542,0.00814140015415779,0.0270117063868743
"14",0.0174296748149327,0.0559479555290222,0.0289541592425006,0.0572686901060717,0.0106043806883267
"15",0.00988702709646225,0.045486493077596,0.0370281477725983,0.0436361688568115,0.0343186552808126
"16",0.0349177260903239,0.0113648700631737,0.0506175218069076,0.0335900948826671,0.0207088780501962
"17",0.048730557533051,0.0149771242152494,0.0174053593612054,0.048196392217709,0.016967622413237
"18",0.0560607225373586,0.0117367429513931,0.0306672947803921,0.0430543611820327,0.0127594699483395
"19",0.0517373555367821,0.0656952179139488,0.0500561794839859,0.0558456493758955,0.0284366599230917
"20",0.0508031829507828,0.0122071150205851,0.0069544996266365,0.0460091860422611,0.0185238339282036
