"","V1","V2","V3","V4","V5"
"1",0.131892968231583,0.237612566666794,0.1385320327034,0.159521568260956,0.0332386198060036
"2",0.0831737389014244,0.134507975746584,0.0847116167671204,0.0936586334126472,0.14421041295743
"3",0.123439652795792,0.0896047562298457,0.0279294449216207,0.0320782304466248,0.168097292028602
"4",0.0687749604151964,0.0608595077595949,0.0148053960466623,0.072390075134468,0.0368399373415947
"5",0.020003308722496,0.125783134646606,0.0865837269872665,0.048661579992485,0.0975389929107666
"6",0.0569251790504297,0.0244299178697586,0.0628406103926977,0.0313094819438934,0.0261513060324987
"7",0.0429361973947525,0.0573668472834587,0.0680432451617377,0.0122257941343716,0.0471520994940213
"8",0.0140027352120995,0.042158661197865,0.0763635596374392,0.0572422425323487,0.0497196169762373
"9",0.00958606093794506,0.0352043731145647,0.0478689423195521,0.103999655725458,0.0647706051319759
"10",0.0422611738512039,0.0131085230817795,0.035388363910675,0.0200334477647781,0.0387334712831497
"11",0.0497047792199568,0.0460699116202788,0.0698741259971358,0.0618941500656301,0.00958228896441027
"12",0.0264973290235201,0.063459109401687,0.0234237298997561,0.0463631582363605,0.0165178120762269
"13",0.0311515044374613,0.0302598312013186,0.0309578563250762,0.00821305660593327,0.0269487882281964
"14",0.0174140995890686,0.0558426615398407,0.0288585229513372,0.0572004592855181,0.0105423737209184
"15",0.00984027168324789,0.0454114338226318,0.0369569768465042,0.0435622149898529,0.0342750296478907
"16",0.0348606364821613,0.011320127128768,0.0505213902809739,0.0335291264091134,0.0207482445897639
"17",0.0486670078672072,0.0149199652542339,0.0173455049554376,0.0481155678811241,0.0169289560912862
"18",0.056019979285717,0.0117329401750565,0.030657934533204,0.0429985465648227,0.012758579620515
"19",0.0517055798614603,0.0656446138999286,0.050014470506387,0.0558075798892774,0.0284085971465763
"20",0.0507513179691315,0.0121819485239506,0.006976906532526,0.0459730511734009,0.0184627922750473
