"","V1","V2","V3","V4","V5"
"1",0.0389999999999944,0.0429999999999993,0.0459999999999994,0.0389999999999944,0.0480000000000018
"2",0.0700000000000074,0.108000000000004,0.0879999999999939,0.0919999999999987,0.0829999999999984
"3",0.39700000000002,1.066,0.920000000000016,0.869,0.12299999999999
"4",0.0919999999999845,0.148000000000025,0.113,0.158999999999992,0.0509999999999877
"5",0.0919999999999845,0.117999999999995,0.0889999999999986,0.0930000000000177,0.0569999999999595
"6",0.0860000000000127,0.12700000000001,0.127999999999986,0.125,0.0579999999999927
"7",0.0930000000000177,0.143000000000029,0.200999999999965,0.185000000000002,0.0690000000000168
"8",0.0720000000000027,0.0629999999999882,0.101999999999975,0.0920000000000982,0.0459999999999354
"9",0.0779999999999745,0.110000000000014,0.131000000000085,0.0960000000000036,0.0480000000000018
"10",0.0819999999999936,0.113000000000056,0.0819999999999936,0.0860000000000127,0.0389999999999873
"11",0.0850000000000364,0.0860000000000127,0.0779999999999745,0.0909999999998945,0.04099999999994
"12",0.0819999999999936,0.0839999999999463,0.0649999999999409,0.0630000000001019,0.04200000000003
"13",0.09800000000007,0.0910000000000082,0.116000000000099,0.114000000000033,0.0419999999999163
"14",0.0839999999999463,0.09699999999998,0.127000000000066,0.114000000000033,0.0570000000000164
"15",0.0950000000000273,0.0989999999999327,0.0790000000000646,0.0769999999999982,0.0589999999999691
"16",0.100999999999999,0.117999999999938,0.102000000000089,0.120999999999981,0.0489999999999782
"17",0.106999999999971,0.123000000000047,0.130999999999972,0.12399999999991,0.0540000000000873
"18",0.157000000000039,0.192999999999984,0.148000000000025,0.175999999999931,0.0779999999999745
"19",0.0869999999999891,0.0900000000000318,0.108000000000061,0.0919999999999845,0.0889999999999418
"20",0.114000000000033,0.114000000000033,0.12299999999982,0.0929999999998472,0.0620000000001255
